"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"Gouvea2021.gz","Article","D{\a'e}bora Lou{\a'\i}se Sim{\~o}es Gouv{\^e}a and Giovanni Marcos Lovisi and Marcia Gomide da Silva Mello","Specialized care services for children with congenital zika virus syndrome in Rio de Janeiro, Brazil: a social network analysis","Cien Saude Colet",2021,"27","3","881--894","feb","In 2015 the correlation between increasing numbers of cases of microcephaly and a zika virus outbreak led to recognition of an epidemic of congenital zika virus syndrome (CZVS), highlighting well-known weaknesses in health care measures. This article examines the network of virtual information available on health service provision for children suffering from CZVS in Rio de Janeiro. Using social media analysis, data on information about services and care institutions were collected from virtual sources using the Google search engine, so as to assess relations among these actors in 2018. The results revealed a fragmented network centred on virtual sources and secondary and tertiary public care services, with striking proximity of press sources to public services. Also salient was the isolation of private services and the lack of dialogue between philanthropic and public services. Moreover, the information offered was found to be insufficient and superficial, despite the gaps in the formal rehabilitation network. The evidence thus suggested the importance of a well-established health care service network and the necessity of fostering communication through virtual media.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,"pt",NA,NA,NA,314
"Campbell.Scherer2021.fd","Article","Denise Campbell-Scherer and Yvonne Chiu and Nicole Naadu Ofosu and Thea Luig and Karen Heather Hunter and Badi Jabbour and Sauleha Farooq and Ali Mahdi and Aline Gayawira and Fransiska Awasis and Funke Olokude and Hannah Goa and Hina Syed and Judy Sillito and Lydia Yip and Lyn Belle and Mawien Akot and Monique Nutter and Nadia Farhat and Yan Wang and Niga Jalal and Saida Khalif and Shiva Chapagain and Stephanie Fernandez and Susan Azarcon and Zhewar Hama","Illuminating and mitigating the evolving impacts of {COVID-19} on ethnocultural communities: a participatory action mixed-methods study","CMAJ",2021,"193","31","E1203--E1212","aug","BACKGROUND: The COVID-19 pandemic has exacerbated disparities in poverty and illness for people in vulnerable circumstances in ethnocultural communities. We sought to understand the evolving impacts of COVID-19 on ethnocultural communities to inform intersectoral advocacy and community action. METHODS: The Illuminate Project used participatory action research, with cultural health brokers as peer researchers, from Sept. 21 to Dec. 31, 2020, in Edmonton, Alberta. Twenty-one peer researchers collected narratives from members of ethnocultural communities and self-interpreted them as they entered the narratives into the SenseMaker platform, a mixed-method data collection tool. The entire research team analyzed real-time, aggregate, quantitative and qualitative data to identify emerging thematic domains, then visualized these domains with social network analysis. RESULTS: Brokers serving diverse communities collected 773 narratives. Identified domains illuminate the evolving and entangled impacts of COVID-19 including the following: COVID-19 prevention and management; care of acute, chronic and serious illnesses other than COVID-19; maternal care; mental health and triggers of past trauma; financial insecurity; impact on children and youth and seniors; and legal concerns. We identified that community social capital and cultural brokering are key assets that facilitate access to formal health and social system supports. INTERPRETATION: The Illuminate Project has illustrated the entangled, systemic issues that result in poor health among vulnerable members of ethnocultural communities, and the exacerbating effects of COVID-19, which also increased barriers to mitigation. Cultural brokering and community social capital are key supports for people during the COVID-19 pandemic. These findings can inform policy to reduce harm and support community resiliency.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canada",NA,"en",NA,NA,NA,319
"Xia2022.rg","Article","Wei Xia and Zilin Wang and Jindou Zhang and Jianping Yu and Liping Qiu and Zedong Yang","Structural characteristics of China's {COVID-19} patent cooperation network at the province, city, and patent applicant levels","Front Public Health",2022,"10",NA,"985576","aug","The Chinese Plan has provided an important model for the global fight against COVID-19 since its outbreak. The present study describes the structural characteristics of China's COVID-19 patent cooperation network at the province, city, and applicant levels by using social network analysis based on data from the Incopat global patent database since 2020, which helps to clarify the current technology accumulation in this field in China, and provide patent information support for the scientific efforts to fight against COVID-19. The findings are as follows: First, the inter-regional cooperation level in China's COVID-19 patent cooperation network shows a decreasing trend from eastern to central to western regions. At the inter-applicant cooperation level, kinship-based cooperation is the strongest, business-based cooperation has the widest scope, while proximity-based cooperation exists throughout these two main models of cooperation. Second, coastal provinces and cities occupy a core position in the network, and play an important role in utilizing structural holes and bridging. Patent applicants with high centrality are mostly firms. Research institutes and universities mainly play the role of bridges. Third and lastly, there is no large number of cliques at the province and city levels. However, there is a tendency for cliques to develop at the applicant level. Hence, actions are needed to prevent the development of information barriers.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","COVID-19; China; patent cooperation; social network; structural characteristics","en",NA,NA,NA,325
"Hirota2021.cy","Article","Tomoya Hirota and Eoin McElroy and Ryuhei So","Network Analysis of Internet Addiction Symptoms Among a Clinical Sample of Japanese Adolescents with Autism Spectrum Disorder","J Autism Dev Disord",2021,"51","8","2764--2772","aug","In the present study, we employed network analysis that conceptualizes internet addiction (IA) as a complex network of mutually influencing symptoms in 108 adolescents with autism spectrum disorder (ASD) to examine the network architecture of IA symptoms and identify central/influential symptoms. Our analysis revealed that defensive and secretive behaviors and concealment of internet use were identified as central symptoms in this population, suggesting that mitigating these symptoms potentially prevent the development and/or maintenance of IA in adolescents with ASD. Providing adolescents and their caregivers with psychoeducation on the role of central symptoms above in IA can be a salient intervention. Doing so may facilitate nonconflicting conversations between them about adolescents' internet use and promote more healthy adolescents' internet use behavior.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","Autism spectrum disorder; Behavioral addiction; Centrality; Internet addiction; Network analysis","en",NA,NA,NA,326
"Rapport2020.lo","Article","Frances Rapport and James Smith and Tracey A O'Brien and Vanessa J Tyrrell and Emily Va Mould and Janet C Long and Hossai Gul and Jeffrey Braithwaite","Development of an implementation and evaluation strategy for the Australian 'Zero Childhood Cancer' (Zero) Program: a study protocol","BMJ Open",2020,"10","6","e034522","jun","INTRODUCTION: Effective implementation of a research Program requires an actionable plan to guide execution. To assess the actionability and success of that plan, both scientific and implementation elements must be taken into account. The aim of this study is to assess the 'Zero Childhood Cancer Personalised Medicine Program' (the Zero Program), an Australian first-ever and most comprehensive personalised medicine programme for children with high-risk or relapsed cancer, in terms of its structure, process and implementational effect. METHODS AND ANALYSIS: We will assess Program delivery mechanisms. The development of the implementation and evaluation strategy will concentrate on the work of the Zero Program as a complex whole. This includes the structure of collaborative links across stakeholder groups involved in Program development and delivery, changes to collaborative relationships over time and the impact of group working on Program outcomes. We are applying a mixed-methods design including: a rapid ethnography (observations of stakeholder interactions and informal conversations), Program professionals' completion of a rapid health implementation proforma and a social network analysis. Formative evaluations of the implementation science effects, applying feedback techniques, for example, Formative Evaluation Feedback Loops and the Zero Program professionals' feedback, will determine where Program tailoring may be needed. A repeat of the social network analysis downstream will examine network changes over time, followed by an expert panel using the expert recommendations for implementing change to assess the integration of implementation strategies into the Program structure. A summative evaluation of the Program will bring the research elements together, leading to comprehensive data triangulation and determining the sustainability and implementational effects of Program delivery. ETHICS AND DISSEMINATION: Ethical approval for this study has been granted by Hunter New England Research Ethics Committee, New South Wales, Australia (approval ref: 2019/ETH12025). Knowledge translation will be achieved through publications, reports and conference presentations to healthcare professionals, patients, families and researchers. TRIAL REGISTRATION: NCT03336931; Pre-results.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"England","childhood cancer, genomics; implementation science; mixed methods research; precision medicine; rapid ethnography; rapid-cycle evaluation","en",NA,NA,NA,330
"Ren2022.zk","Article","Zhimin Ren and Jiaao Yu and Liping Qiu and Xuya Hong and Shaobin Wei and Haiyan Zhou and Xiao Hu and Xiaolei Zhang and Wei Zhang and Isaac Akpemah Bathuure and Qican Yang and Ning Su and Wei Lee and Xiaoping Wang and Hao Hu","Research on the evolution of the Chinese urban biomedicine innovation network pattern: An analysis using multispatial scales","Front Public Health",2022,"10",NA,"1036586","nov","This paper addresses the spatial pattern of urban biomedicine innovation networks by separately using four scales, i.e., the national scale, interregional scale, urban agglomeration scale, and provincial scale, on the basis of Chinese biomedicine patent data from the incoPat global patent database (GPD) (2001-2020) and using the method of social network analysis (SNA). Through the research, it is found that (1) on the national scale, the Chinese biomedicine innovation network becomes denser from west to the east as its complexity continuously increases. Its spatial structure takes the form of a radial network pattern with Beijing and Shanghai as its centers. The COVID-19 pandemic has not had an obvious negative impact on this network at present. (2) On the interregional scale, the strength of interregional network ties is greater than that of intraregional network ties. The eastern, central and western biomedicine innovation networks appear to be heterogeneous networks with regional central cities as the cores. (3) At the urban agglomeration scale, the strength of intraurban-agglomeration network ties is greater than that of interurban-agglomeration network ties. The three major urban agglomerations have formed radial spatial patterns with central cities as the hubs. (4) At the provincial scale, the intraprovincial networks have poor connectivity and low internal ties strength, which manifest as core-periphery structures with the provincial capitals as centers. Our research conclusion helps to clarify the current accumulation of technology and offer guidance for the development of China's biomedicine industry.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","China; biomedicine; multiscale; network pattern; patent cooperation; urban innovation network","en",NA,NA,NA,331
"Tang2022.md","Article","Bo Tang and Zehui Chen and Yuanyuan Zhang and Hua Sun","A study on the evolution of economic patterns and urban network system in {Guangdong-Hong} {Kong-Macao} greater bay area","Front Public Health",2022,"10",NA,"973843","oct","The COVID-19 pandemic has seriously affected China's macroeconomy, industrial transformation, and high-quality development. Research on economic patterns and urban network systems can provide a reference for healthy development of the regional economic system. The evolution of the economic pattern and urban network system of Guangdong-Hong Kong-Macao Greater Bay Area (GBA) from 2010 to 2020 is investigated using methods (e.g., the gravity center model, the gravitational force model, social network analysis, and geographic information system). (1) The gravity center of gross domestic product (GDP) of the GBA is located in Nansha district, Guangzhou, with a skewing direction northwest-east-northwest and a movement rate of ``large-small-large.'' The center of import and export and the center of consumption show a ``zigzagging migration'' in which the center of investment shows an ``irregular (random) migration''. (2) The economic connection degree of cities in the GBA exhibits a high ascending velocity, and the whole area tends to be mature, with a significant effect of spatial proximity. With the steady increase in network density, there is significant polarization of network centrality in the region. The four major cohesive subgroups have been relatively stable and consistent with the degree of geographic proximity of the cities. The center-periphery structure is more significant, in which the core area is extended to the cities on the east coast of the Pearl River Estuary, thus forming the core cluster of ``Hong Kong-Shenzhen-Guangzhou-Dongguan.'' In this study, the evolution of economic patterns and urban network systems in the GBA over the past decade is analyzed using multiple methods (i.e., gravity model, urban network system analysis, and geographic information system) based on urban socioeconomic data by starting from various spatial elements (e.g., ``points, lines, and networks'') to gain insights into and optimize research on regional economic development after the COVID-19 pandemic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","Guangdong-Hong Kong-Macao greater bay area (GBA); economic pattern; gravity center model; social network; urban network","en",NA,NA,NA,332
"Bauzile2021.gk","Article","B Bauzile and G Sicard and C Guinat and M Andraud and N Rose and P Hammami and B Durand and M C Paul and T Vergne","Unravelling direct and indirect contact patterns between duck farms in France and their association with the 2016-2017 epidemic of Highly Pathogenic Avian Influenza ({H5N8","Prev Vet Med",2021,"198",NA,"105548","nov","Live animal movements generate direct contacts (via the exchange of live animals) and indirect contacts (via the transit of transport vehicles) between farms, which can contribute to the spread of pathogens. However, most analyses focus solely on direct contacts and can therefore underestimate the contribution of live animal movements in the spread of infectious diseases. Here, we used French live duck movement data (2016-2018) from one of the largest transport companies to compare direct and indirect contact patterns between duck farms and evaluate how these patterns were associated with the French 2016-2017 epidemic of highly pathogenic avian influenza H5N8. A total number of 614 farms were included in the study, and two directed networks were generated: the animal introduction network (exchange of live ducks) and the transit network (transit of transport vehicles). Following descriptive analyses, these two networks were scrutinized in relation to farm infection status during the epidemic. Results showed that farms were substantially more connected in the transit network than in the animal introduction network and that the transit of transport vehicles generated more opportunities for transmission than the exchange of live animals. We also showed that animal introduction and transit networks' statistics decreased substantially during the epidemic (January-March 2017) compared to non-epidemic periods (January-March 2016 and January-March 2018). We estimated a probability of 33.3 \% that a farm exposed to the infection through either of the two live duck movement networks (i.e. that was in direct or indirect contact with a farm that was reported as infected in the following seven days) becomes infected within seven days after the contact. However, we also demonstrated that the level of exposure of farms by these two contact patterns was low, leading only to a handful of transmission events through these routes. As a consequence, we showed that live animal movement patterns are efficient transmission routes for HPAI but have been efficiently reduced to limit the spread during the French 2020-2021 epidemic. These results underpin the relevance of studying indirect contacts resulting from the movement of animals to understand their transmission potential and the importance of accounting for both routes when designing disease control strategies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Netherlands","Animal introduction and transit networks; Biosecurity; Disease transmission; Epidemiological modelling; Poultry; Social network analysis","en",NA,NA,NA,333
"Jain2024.ga","Article","Nishant R Jain and Iris Zachary and Suzanne A Boren","COVID-19} vaccine equity and health equity conversations on Twitter","AMIA Annu Symp Proc",2024,"2023",NA,"997--1006","jan","This study used social network analysis and trending hashtags on Twitter to identify trends related to health and vaccine equity during the Omicron wave. The analysis was conducted using consumer-friendly platforms/tools such as the Healthcare Hashtag Project and NodeXL. The study found that during the Omicron wave, there was a higher volume of tweets related to the more specific hashtag \#VaccineEquity, as compared to the more general topic of \#HealthEquity. The study also identified the top influencers for these hashtags and how they changed over time. The study proposes a combination of existing tools and approaches, including ontological surveillance and social network analysis, to develop proactive strategies that respond to public opinion in a timely manner. Social network analysis tools could also be useful for healthcare organizations and providers in training their staff involved in social media management to develop better social media communication strategies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,335
"Jones2023.bq","Article","Eric C Jones and Daniella Rodriguez and David {Gimeno Ruiz de Porras} and Anita Kurian and Jack Tsai","The Role of Location in the Spread of {SARS-CoV-2}: Examination of Cases and Exposed Contacts in South Texas, Using Social Network Analysis","Disaster Med Public Health Prep",2023,"17",NA,"e516","oct","OBJECTIVE: This study sought to better understand the types of locations that serve as hubs for the transmission of COVID-19. METHODS: Contact tracers interviewed individuals who tested positive for SARS-CoV-2 between November 2020 and March 2021, as well as the people with whom those individuals had contact. We conducted a 2-mode social network analysis of people by the types of places they visited, focusing on the forms of centrality exhibited by place types. RESULTS: The most exposed locations were grocery stores, commercial stores, restaurants, commercial services, and schools. These types of locations also have the highest ``betweenness,'' meaning that they tend to serve as hubs between other kinds of locations since people would usually visit more than 1 location in a day or when infected. The highest pairs of locations were grocery store/retail store, restaurant/retail store, and restaurant/grocery store. Schools are not at the top but are 3 times in the top 7 pairs of locations and connected to the 3 types of locations in those top pairs. CONCLUSIONS: As the pandemic progressed, location hotspots shifted between businesses, schools, and homes. In this social network analysis, certain types of locations appeared to be potential hubs of transmission.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","2-mode networks; COVID; disease spread; hubs; places","en",NA,NA,NA,336
"Cappy2021.iz","Article","Pierre Cappy and Antoine Chaillon and Josiane Pillonel and Asma Essat and Marie-Laure Chaix and Laurence Meyer and Francis Barin and Pierre Tiberghien and Syria Laperche","HIV} transmission network analysis allows identifying unreported risk factors in {HIV-positive} blood donors in France","Transfusion",2021,"61","4","1191--1201","feb","OBJECTIVES: As sex between men is a major route of human immunodeficiency virus (HIV) infection in most western countries, restrictive deferral rules for blood donation have largely been implemented regarding men having sex with men (MSM). Here, we sought here to assign unreported HIV risk factors in blood donors (BDs) and reevaluated the MSM-associated fraction of HIV transfusion residual risk (\%RR(MSM) ). METHODS: We applied a genetic distance-based approach to infer an HIV transmission network for 384 HIV sequences from French BDs and 1337 HIV sequences from individuals with known risk factors (ANRS PRIMO primary HIV infection cohort). We validated the possibility of assigning a risk factor according to clustering using assortative mixing. Finally, we recalculated the \%RR(MSM) . RESULTS: A total of 81 of 284 (28.5\%) male and 5 of 100 (5\%) female BDs belonged to a cluster; 72 (88.9\%) of the 81 male BDs belonged to MSM clusters. After cluster correction, 8 of 67 (11.9\%), 4 of 21 (19.0\%), and 19 of 88 (21.6\%) HIV-positive (HIV+) male BDs with heterosexual, other, or unknown risk factors could be reclassified as MSM, accounting for 10.9\% of the total HIV+ male BDs. Overall, 139 of 284 HIV+ male donors (48.9\%) could be considered MSM between 2000 and 2016 in France. Between 2005 and 2016, the \%RR(MSM) increase varied from 0 to 19\%, without differing significantly from the \%RR(MSM) before reclassification. CONCLUSION: Network inference can be used to complement declaration data on risk factors for HIV infection in BDs. This approach, complementary to behavioral studies, is a valuable tool to evaluate the effect of changes in deferral criteria on BD compliance.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","HIV infection; blood donor deferral; public health; risk factors; transmission network","en",NA,NA,NA,341
"Shrader2023.fm","Article","Cho-Hee Shrader and Dustin T Duncan and Yen-Tyng Chen and Redd Driver and Jonathan Russell and Raymond L Moody and Justin Knox and Britt Skaathun and Mainza Durrell and Hillary Hanson and Rebecca Eavou and William C Goedel and John A Schneider","Latent Profile Patterns of {Network-Level} Norms and Associations with {Individual-Level} Sexual Behaviors: The {N2} Cohort Study in Chicago","Arch Sex Behav",2023,"52","6","2355--2372","mar","Individual-level behavior can be influenced by injunctive and descriptive social network norms surrounding that behavior. There is a need to understand how the influence of social norms within an individual's social networks may influence individual-level sexual behavior. We aimed to typologize the network-level norms of sexual behaviors within the social networks of Black sexual and gender minoritized groups (SGM) assigned male at birth. Survey data were collected in Chicago, Illinois, USA, between 2018 and 2019 from Black SGM. A total of 371 participants provided individual-level information about sociodemographic characteristics and HIV vulnerability from sex (i.e., condomless sex, group sex, use of alcohol/drugs to enhance sex) and completed an egocentric network inventory assessing perceptions of their social network members' (alters') injunctive and descriptive norms surrounding sexual behaviors with increased HIV vulnerability. We used Latent Profile Analysis (LPA) to identify network-level norms based on the proportion of alters' approval of the participant engaging in condomless sex, group sex, and use of drugs to enhance sex (i.e., injunctive norms) and alters' engagement in these behaviors (i.e., descriptive norms). We then used binomial regression analyses to examine associations between network-level norm profiles and individual-level HIV vulnerability from sex. The results of our LPA indicated that our sample experienced five distinct latent profiles of network-level norms: (1) low HIV vulnerability network norm, (2) moderately high HIV vulnerability network norm, (3) high HIV vulnerability network norm, (4) condomless sex dominant network norm, and (5) approval of drug use during sex dominant network norm. Condomless anal sex, group sex, and using drugs to enhance sex were positively and significantly associated with higher HIV vulnerability social network norm profiles, relative to low HIV vulnerability norm profiles. To mitigate Black SGM's HIV vulnerability, future HIV risk reduction strategies can consider using network-level intervention approaches such as opinion leaders, segmentation, induction, or alteration, through an intersectionality framework.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","African Americans; HIV; Latent class analysis; Minority health disparities; Sexual and gender minorities; Social network analysis","en",NA,NA,NA,342
"Rivkin2018.ih","Article","Inna Rivkin and Ellen D S Lopez and Joseph E Trimble and Samuel Johnson and Eliza Orr and Tonie Quaintance","Cultural values, coping, and hope in Yup'ik communities facing rapid cultural change","J Community Psychol",2018,"47","3","611--627","nov","Historical trauma and rapid cultural change contribute to a high burden of stress in Alaska Native communities. The goal of the Yup'ik Experiences of Stress and Coping Project was to better understand stress and coping in Yup'ik communities and the role of cultural values and practices in coping. Sixty Yup'ik adults aged 18-84 years took part in semistructured interviews. They discussed how they coped with salient stressful experiences and shared the things that bought them hope and peace. Interview themes were identified and inter-relationships between themes were explored through social network analysis. Participants discussed the importance of cultural traditions in coping, including subsistence, dancing and drumming, intergenerational transmission of knowledge, and reflective awareness of interconnections with others. Participants found strength in family relationships, spirituality, helping others, and coming together as a community. Three coping clusters emerged: Ilaliurucaraq (be welcoming) involved opening one's frame of mind and building connections; Yuuyaraq (Yup'ik way of life) focused on Yup'ik traditions and values; and Assircaarturluni Yuuyaraq (try to live a better life) involved healing from historical trauma. Findings illustrate the resilience and evolving strengths of rural Yup'ik communities facing a continually changing cultural landscape and provide information for developing community-driven culturally based interventions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,344
"Shaw2021.zu","Article","Allison K Shaw and Lauren A White and Matthew Michalska-Smith and Elizabeth T Borer and Meggan E Craft and Eric W Seabloom and Emilie C Snell-Rood and Michael Travisano","Lessons from movement ecology for the return to work: Modeling contacts and the spread of {COVID-19","PLoS One",2021,"16","1","e0242955","jan","Human behavior (movement, social contacts) plays a central role in the spread of pathogens like SARS-CoV-2. The rapid spread of SARS-CoV-2 was driven by global human movement, and initial lockdown measures aimed to localize movement and contact in order to slow spread. Thus, movement and contact patterns need to be explicitly considered when making reopening decisions, especially regarding return to work. Here, as a case study, we consider the initial stages of resuming research at a large research university, using approaches from movement ecology and contact network epidemiology. First, we develop a dynamical pathogen model describing movement between home and work; we show that limiting social contact, via reduced people or reduced time in the workplace are fairly equivalent strategies to slow pathogen spread. Second, we develop a model based on spatial contact patterns within a specific office and lab building on campus; we show that restricting on-campus activities to labs (rather than labs and offices) could dramatically alter (modularize) contact network structure and thus, potentially reduce pathogen spread by providing a workplace mechanism to reduce contact. Here we argue that explicitly accounting for human movement and contact behavior in the workplace can provide additional strategies to slow pathogen spread that can be used in conjunction with ongoing public health efforts.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,347
"Cobos_Munoz2022.ub","Article","Daniel {Cobos Mu{\~n}oz} and Carmen {Sant Fruchtman} and Janet Miki and Javier Vargas-Herrera and Sarah Woode and Fidelia A A Dake and Benjamin Clapham and Don {De Savigny} and Emmanuel Botchway","The Need to Address Fragmentation and Silos in Mortality Information Systems: The Case of Ghana and Peru","Int J Public Health",2022,"67",NA,"1604721","dec","Objectives: We aimed to understand the information architecture and degree of integration of mortality surveillance systems in Ghana and Peru. Methods: We conducted a cross-sectional study using a combination of document review and unstructured interviews to describe and analyse the sub-systems collecting mortality data. Results: We identified 18 and 16 information subsystems with independent databases capturing death events in Peru and Ghana respectively. The mortality information architecture was highly fragmented with a multiplicity of unconnected data silos and with formal and informal data collection systems. Conclusion: Reliable and timely information about who dies where and from what underlying cause is essential to reporting progress on Sustainable Development Goals, ensuring policies are responding to population health dynamics, and understanding the impact of threats and events like the COVID-19 pandemic. Integrating systems hosted in different parts of government remains a challenge for countries and limits the ability of statistics systems to produce accurate and timely information. Our study exposes multiple opportunities to improve the design of mortality surveillance systems by integrating existing subsystems currently operating in silos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","cause of death; civil registration and vital statistics; mortality statistics; mortality surveillance; process mapping; social network analysis","en",NA,NA,NA,349
"Prochnow2020.xs","Article","Tyler Prochnow and M Ren{\a'e}e {Umstattd Meyer} and Megan S Patterson and Megan E McClendon and Luis G{\a'o}mez and Stewart G Trost and Joseph Sharkey","Pap{\'a}s Activos: Associations between Physical Activity, Sedentary Behavior and Personal Networks among Fathers Living in Texas Colonias","Int J Environ Res Public Health",2020,"17","24",NA,"dec","Despite growing health disparities in Latino populations related to lack of physical activity (PA), little is known regarding the impact of social networks on PA and sedentary behavior among a sample of Latino fathers residing in functionally rural colonias. Fathers wore accelerometers and responded to questions regarding their self-efficacy and characteristics of who they were active with most often. Fathers (n = 47) attained a mean of 73.3 min of moderate-to-vigorous PA (SD = 23.8) per day and were sedentary for a mean of 364.0 min (SD = 74.4) per day. In total, fathers reported 205 alters and significantly more family members (M = 3.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","Mexican-heritage; family systems; social network analysis","en",NA,NA,"1.64) than friends (M = 0.77",351
"Poolkhet2022.er","Article","Chaithep Poolkhet and Visanu Boonyawiwat and Sompit Yaemkasem and Jiraporn Kasornchandra","Post-larvae movement network of marine shrimp during the 2013 outbreak of acute hepatopancreatic necrosis disease in Thailand","Prev Vet Med",2022,"210",NA,"105796","nov","This study aimed to assess the movement patterns of post-larvae (PL) of whiteleg shrimp and black tiger shrimp, which were linked to the epidemic of acute hepatopancreatic necrosis disease (AHPND) in Thailand in 2013, using social network analysis. Hatcheries or nurseries were assigned as origin nodes, whereas cultivated ponds were designated as destination nodes. From 376 farms, data of 1300 ponds were collected from network data using a questionnaire. We found that 1477 nodes with 1315 ties appeared in this study. These were divided into a network of cases and controls that presented 538 nodes with 436 ties and 1013 nodes with 879 ties, respectively. The top four out-degree centrality values in the entire partial network, cases, and controls were used to analyze ego-alter similarity. The results showed that each PL provider played a different role in the association with the disease sender. A simulated network using exponential random graph models presented edges as a significant microstructure. In addition, our analysis indicated that the hatchery or nursery (PL provider) is an important node for AHPND occurrence. In conclusion, this study led us to understand the source of PL, which plays a key role in the surveillance, prevention, and control of AHPND.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Netherlands","Acute hepatopancreatic necrosis disease; Movement; Post-larvae; Social network analysis; Thailand","en",NA,NA,NA,352
"Renteria.Ramos2019.mj","Article","Rafael Renter{\a'\i}a-Ramos and Rafael Hurtado-Heredia and B Piedad Urdinola","Morbi-Mortality} of the Victims of Internal Conflict and Poor Population in the Risaralda Province, Colombia","Int J Environ Res Public Health",2019,"16","9",NA,"may","This work studies the health status of two populations similar in most social and environmental interactions but one: the individuals from one population are victims of an internal armed conflict. Both populations are located in the Risaralda province, Colombia and the data for this study results from a combination of administrative records from the health system, between 2011 and 2016. We implemented a methodology based on graph theory that defines the system as a set of heterogeneous social actors, including individuals as well as organizations, embedded in a biological environment. The model of analysis uses the diagnoses in medical records to detect morbidity and mortality patterns for each individual (ego-networks), and assumes that these patterns contain relevant information about the effects of the actions of social actors, in a given environment, on the status of health. The analysis of the diagnoses and causes of specific mortality, following the Social Network Analysis framework, shows similar morbidity and mortality rates for both populations. However, the diagnoses' patterns show that victims portray broader interactions between diagnoses, including mental and behavioral disorders, due to the hardships of this population.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","cardiovascular disease; mental health; morbidity; mortality; social network","en",NA,NA,NA,353
"Kopacheva2022.hv","Article","Elizaveta Kopacheva and Victoria Yantseva","Users' polarisation in dynamic discussion networks: The case of refugee crisis in Sweden","PLoS One",2022,"17","2","e0262992","feb","This paper presents a study on the dynamics of sentiment polarisation in the active online discussion communities formed around a controversial topic-immigration. Using a collection of tweets in the Swedish language from 2012 to 2019, we track the development of the communities and their sentiment polarisation trajectories over time and in the context of an exogenous shock represented by the European refugee crisis in 2015. To achieve the goal of the study, we apply methods of network and sentiment analysis to map users' interactions in the network communities and quantify users' sentiment polarities. The results of the analysis give little evidence for users' polarisation in the network and its communities, as well as suggest that the crisis had a limited effect on the polarisation dynamics on this social media platform. Yet, we notice a shift towards more negative tonality of users' sentiments after the crisis and discuss possible explanations for the above-mentioned observations.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,354
"Clair2023.ul","Article","Catherine A Clair and Connor Volpi and Deborah Dunn and Carl A Latkin and Karin E Tobin","The Intersection of Age and {HIV} Status for Black Sexual Minority Men ({BSMM)}: A Social Network Analysis","AIDS Behav",2023,"28","1","238--244","jul","Advancements in treatment have resulted in increased life expectancy for individuals living with HIV. However, there is a dearth of literature focused on the intersection of age and HIV status, particularly for older Black sexual minority men (SMM) who are disproportionately impacted by HIV. This study aimed to examine the intersecting effect of age and HIV status on Black SMM social networks in a sample from the Social Network and Prevention Study. Participants were 18 years of age or older, identified as cis-gender Black or African American, self-identified as SMM, reported unprotected sex within the past six months, and resided in Baltimore city or a surrounding county. The sample was divided into four categories by age (e.g., young, mature) and HIV status (e.g., positive, negative). Of the sample, 167 men were (a) Young \& HIV negative, 116 men were (b) Young \& HIV positive, 44 men were (c) Mature \& HIV negative, and 42 men were (d) Mature \& HIV positive. Among the four groups, mature men who were HIV positive had the fewest average number of alters who knew they were SMM. There was also overlap in the range of age of sexual partners across the four groups, ranging from 17 to 53.5 (Group 1), 20-60 (Group 2), 29.5-60 (Group 3), and 23-63 (Group 4) years of age. Although a cross-sectional analysis, our findings suggest value in life course-informed research and practice for providing HIV and sexual health programming. Focus on services provided by community organizations may help mitigate existing disparities.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","Age; HIV; Sexual minority men; Social network","en",NA,NA,NA,355
