"label","type","author","title","journal","year","volume","number","pages","month","abstract","doi","article_number","issn","eissn","unique_id","researcherid_numbers","orcid_numbers","earlyaccessdate","note","organization","address","keywords","language","p","n","sd","matches"
"Lee2023.uo","Article","Hunmin Lee and Mingon Kang and Donghyun Kim and Daehee Seo and Yingshu Li","Epidemic Vulnerability Index for Effective Vaccine Distribution Against Pandemic","IEEE/ACM Trans Comput Biol Bioinform",2023,"20","6","3332--3342","dec","COVID-19 vaccine distribution route directly impacts the community's mortality and infection rate. Therefore, optimal vaccination dissemination would appreciably lower the death and infection rates. This paper proposes the Epidemic Vulnerability Index (EVI) that quantitatively evaluates the subject's potential risk. Our primary aim for the suggested index is to diminish both infection rate and death rate efficiently. EVI was accordingly designed with clinical factors determining the mortality and social factors incorporating the infection rate. Through statistical COVID-19 patient dataset analysis and social network analysis with an agent-based model that is analogous to a real-world system, we define and experimentally validate the capability of EVI. Our experiments consist of nine vaccination distribution scenarios, including existing indexes which estimate the risk and stochastically proliferate the contagion and vaccine in a 300,000 agent-based graph network. We compared the outcome and variation of the three metrics in the experiments: infection case, death case, and death rate. Through this assessment, vaccination by the descending order of EVI has shown to have a significant outcome with an average of 5.0\% lower infection cases, 9.4\% lower death cases, and 3.5\% lower death rate than other vaccine distribution routes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,310
"Yang2021.ux","Article","Zhangbo Yang and Jingen Song and Shanxing Gao and Hui Wang and Yingfei Du and Qiuyue Lin","Contact network analysis of Covid-19 in tourist areas--Based on 333 confirmed cases in China","PLoS One",2021,"16","12","e0261335","dec","The spread of infectious diseases is highly related to the structure of human networks. Analyzing the contact network of patients can help clarify the path of virus transmission. Based on confirmed cases of COVID-19 in two major tourist provinces in southern China (Hainan and Yunnan), this study analyzed the epidemiological characteristics and dynamic contact network structure of patients in these two places. Results show that: (1) There are more female patients than males in these two districts and most are imported cases, with an average age of 45 years. Medical measures were given in less than 3 days after symptoms appeared. (2) The whole contact network of the two areas is disconnected. There are a small number of transmission chains in the network. The average values of degree centrality, betweenness centrality, and PageRank index are small. Few patients have a relatively high contact number. There is no superspreader in the network.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,312
"Campbell.Scherer2021.fd","Article","Denise Campbell-Scherer and Yvonne Chiu and Nicole Naadu Ofosu and Thea Luig and Karen Heather Hunter and Badi Jabbour and Sauleha Farooq and Ali Mahdi and Aline Gayawira and Fransiska Awasis and Funke Olokude and Hannah Goa and Hina Syed and Judy Sillito and Lydia Yip and Lyn Belle and Mawien Akot and Monique Nutter and Nadia Farhat and Yan Wang and Niga Jalal and Saida Khalif and Shiva Chapagain and Stephanie Fernandez and Susan Azarcon and Zhewar Hama","Illuminating and mitigating the evolving impacts of {COVID-19} on ethnocultural communities: a participatory action mixed-methods study","CMAJ",2021,"193","31","E1203--E1212","aug","BACKGROUND: The COVID-19 pandemic has exacerbated disparities in poverty and illness for people in vulnerable circumstances in ethnocultural communities. We sought to understand the evolving impacts of COVID-19 on ethnocultural communities to inform intersectoral advocacy and community action. METHODS: The Illuminate Project used participatory action research, with cultural health brokers as peer researchers, from Sept. 21 to Dec. 31, 2020, in Edmonton, Alberta. Twenty-one peer researchers collected narratives from members of ethnocultural communities and self-interpreted them as they entered the narratives into the SenseMaker platform, a mixed-method data collection tool. The entire research team analyzed real-time, aggregate, quantitative and qualitative data to identify emerging thematic domains, then visualized these domains with social network analysis. RESULTS: Brokers serving diverse communities collected 773 narratives. Identified domains illuminate the evolving and entangled impacts of COVID-19 including the following: COVID-19 prevention and management; care of acute, chronic and serious illnesses other than COVID-19; maternal care; mental health and triggers of past trauma; financial insecurity; impact on children and youth and seniors; and legal concerns. We identified that community social capital and cultural brokering are key assets that facilitate access to formal health and social system supports. INTERPRETATION: The Illuminate Project has illustrated the entangled, systemic issues that result in poor health among vulnerable members of ethnocultural communities, and the exacerbating effects of COVID-19, which also increased barriers to mitigation. Cultural brokering and community social capital are key supports for people during the COVID-19 pandemic. These findings can inform policy to reduce harm and support community resiliency.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Canada",NA,"en",NA,NA,NA,319
"Xia2021.wm","Article","Yiwei Xia and Yanying Fan and Tzu-Hsuan Liu and Zhihao Ma","Problematic Internet use among residential college students during the {COVID-19} lockdown: A social network analysis approach","J Behav Addict",2021,"10","2","253--262","may","BACKGROUND AND AIMS: During the COVID-19 lockdown, problematic Internet use (PIU) has become a serious issue among residential college students, who remain physically isolated from off-campus society. This study constructs an integrated model to investigate the influencing mechanisms of internal locus of control (LOC) and objective peer effects. METHODS: Residential college students (n = 494) were surveyed from a single department of a Chinese university. An item from the World Value Survey was employed to measure internal LOC, while objective peer effects were assessed via friends' mutual nominations. Finally, PIU was measured using Young's Internet Addiction Tests, while a social network analysis and logit regression were combined to estimate various factors' effects on PIU. RESULTS: In our sample, the prevalence rate of PIU was 30.6\%, and while internal LOC was a protective factor for PIU, its protective role was diluted when exposed to a peer environment with high PIU prevalence. Furthermore, indegree performed contrasting roles on PIU under various network conditions. It acted as a protective factor when exposed to a low prevalence of PIU in a peer environment; however, it became a risk factor when PIU peers were prevalent. Lastly, the protective efficacy of betweenness was activated when individuals had more than one PIU friend. DISCUSSION AND CONCLUSIONS: Further intervention studies focusing on individuals with a weak internal LOC are recommended during the lockdown. Additionally, interventions that consider the network structures carefully, may enhance the prevention of PIU.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hungary","COVID-19; internal locus of control; objective peer effects; problematic Internet use; residential college students; social network analysis","en",NA,NA,NA,321
"Wang2020.jr","Article","Y Wang and W Wu and Z Cheng and X Tan and Z Yang and X Zeng and B Mei and Z Ni and X Wang","Super-factors associated with transmission of occupational COVID-19} infection among healthcare staff in Wuhan, China","J Hosp Infect",2020,"106","1","25--34","jun","BACKGROUND: Globally, there have been many cases of coronavirus disease 2019 (COVID-19) among medical staff; however, the main factors associated with the infection are not well understood. AIM: To identify the super-factors causing COVID-19 infection in medical staff in China. METHODS: A cross-sectional study was conducted between January 1(st) and February 30(th), 2020, in which front-line members of medical staff who took part in the care and treatment of patients with COVID-19 were enrolled. Epidemiological and demographic data between infected and uninfected groups were collected and compared. Social network analysis (SNA) was used to establish socio-metric social links between influencing factors. FINDINGS: A total of 92 medical staff were enrolled. In all participant groups, the super-factor identified by the network was wearing a medical protective mask or surgical mask correctly (degree: 572; closeness: 25; betweenness centrality: 3.23). Touching the cheek, nose, and mouth while working was the super-factor in the infected group. This was the biggest node in the network and had the strongest influence (degree: 370; closeness: 29; betweenness centrality: 0.37). Self-protection score was the super-factor in the uninfected group but was the isolated factor in the infected group (degree: 201; closeness: 28; betweenness centrality: 5.64). For family members, the exposure history to Huanan Seafood Wholesale Market and the contact history to wild animals were two isolated nodes. CONCLUSION: High self-protection score was the main factor that prevented medical staff from contracting COVID-19 infection. The main factor contributing to COVID-19 infections among medical staff was touching the cheek, nose, and mouth while working.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"England","Infection; Medical staff; SARS-CoV-2; Social network analysis; Super-factors","en",NA,NA,NA,323
"Liu2021.nl","Article","Shin-Yueh Liu and Tsair-Wei Chien and Ting-Ya Yang and Yu-Tsen Yeh and Willy Chou and Julie Chi Chow","A Bibliometric Analysis on Dengue Outbreaks in Tropical and Sub-Tropical} Climates Worldwide Since 1950","Int J Environ Res Public Health",2021,"18","6",NA,"mar","Severe dengue outbreaks (DOs) affect the majority of Asian and Latin American countries. Whether all DOs always occurred in sub-tropical and tropical areas (STTA) has not been verified. We downloaded abstracts by searching keywords ``dengue (MeSH Major Topic)'' from Pubmed Central since 1950, including three collections: country names in abstracts (CNA), no abstracts (WA), and no country names in abstracts (Non-CNA). Visualizations were created to present the DOs across countries/areas in STTA. The percentages of mentioned country names and authors' countries in STTA were computed on the CNA and Non-CNA bases. The social network analysis was applied to highlight the most cited articles and countries. We found that (1) three collections are 3427 (25.48\%), 3137 (23.33\%), and 6884 (51.19\%) in CNA, WA, and Non-CNA, respectively; (2) the percentages of 94.3\% and 79.9\% were found in the CNA and Non-CNA groups; (3) the most mentioned country in abstracts were India, Thailand, and Brazil; (4) most authors in the Non-CNA collections were from the United States, Brazil, and China; (5) the most cited article (PMID = 23563266) authored by Bhatt et al. had 2604 citations since 2013. Our findings provide in-depth insights into the DO knowledge. The research approaches are recommended for authors in research on other infectious diseases in the future, not just limited to the DO topic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","Pubmed Central; bibliometric analysis; choropleth map; dengue outbreak; tropical area","en",NA,NA,NA,324
"Lee2023.ze","Article","Sung-Ha Lee and Hyeok-Hee Lee and Kiho Sung and Yoosik Youm and Hyeon Chang Kim","Association of group-level segregation with cardiovascular health in older adults: an analysis of data from the Korean Social Life, Health, and Aging Project","Epidemiol Health",2023,"45",NA,"e2023041","apr","OBJECTIVES: The adverse health effects of individual-level social isolation (e.g., perceived loneliness) have been well documented in older adults. However, little is known about the impact of collective-level social isolation on health outcomes. We sought to examine the association of group-level segregation with cardiovascular health (CVH) in older adults. METHODS: From the prospective Korean Social Life, Health, and Aging Project database, we identified 528 community-dwelling older adults who were aged $\geq$60 years or were married to those aged $\geq$60 years. Participants who belonged to smaller social groups separate from the major social group were defined as group-level-segregated. The CVH score was calculated as the number of ideal non-dietary CVH metrics (0-6), as modified from the American Heart Association's Life's Simple 7. Using ordinal logistic regression models, we assessed cross-sectional and longitudinal associations between group-level segregation and CVH. RESULTS: Of the 528 participants (mean age, 71.7 years; 60.0\% female), 108 (20.5\%) were segregated at baseline. In the crosssectional analysis, group-level segregation was significantly associated with lower odds of having a higher CVH score at baseline after adjusting for socio-demographic factors and cognitive function (odds ratio [OR], 0.64; 95\% confidence interval [CI], 0.43 to 0.95). Among 274 participants who completed an 8-year follow-up, group-level segregation at baseline was marginally associated with lower odds of having a higher CVH score at 8 years (OR, 0.49; 95\% CI, 0.24 to 1.02). CONCLUSIONS: Group-level segregation was associated with worse CVH. These findings imply that the social network structure of a community may influence its members' health status.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Korea (South)","Cardiovascular disease; Cohort studies; Heart disease risk factors; Social network analysis; Social segregation","en",NA,NA,NA,327
"Puspitarani2023.uj","Article","Gavrila A Puspitarani and Reinhard Fuchs and Klemens Fuchs and Andrea Ladinig and Am{\a'e}lie Desvars-Larrive","Network analysis of pig movement data as an epidemiological tool: an Austrian case study","Sci Rep",2023,"13","1","9623","jun","Animal movements represent a major risk for the spread of infectious diseases in the domestic swine population. In this study, we adopted methods from social network analysis to explore pig trades in Austria. We used a dataset of daily records of swine movements covering the period 2015-2021. We analyzed the topology of the network and its structural changes over time, including seasonal and long-term variations in the pig production activities. Finally, we studied the temporal dynamics of the network community structure. Our findings show that the Austrian pig production was dominated by small-sized farms while spatial farm density was heterogeneous. The network exhibited a scale-free topology but was very sparse, suggesting a moderate impact of infectious disease outbreaks. However, two regions (Upper Austria and Styria) may present a higher structural vulnerability. The network also showed very high assortativity between holdings from the same federal state. Dynamic community detection revealed a stable behavior of the clusters. Yet trade communities did not correspond to sub-national administrative divisions and may be an alternative zoning approach to managing infectious diseases. Knowledge about the topology, contact patterns, and temporal dynamics of the pig trade network can support optimized risk-based disease control and surveillance strategies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"England",NA,"en",NA,NA,NA,328
"Tang2022.md","Article","Bo Tang and Zehui Chen and Yuanyuan Zhang and Hua Sun","A study on the evolution of economic patterns and urban network system in {Guangdong-Hong} {Kong-Macao} greater bay area","Front Public Health",2022,"10",NA,"973843","oct","The COVID-19 pandemic has seriously affected China's macroeconomy, industrial transformation, and high-quality development. Research on economic patterns and urban network systems can provide a reference for healthy development of the regional economic system. The evolution of the economic pattern and urban network system of Guangdong-Hong Kong-Macao Greater Bay Area (GBA) from 2010 to 2020 is investigated using methods (e.g., the gravity center model, the gravitational force model, social network analysis, and geographic information system). (1) The gravity center of gross domestic product (GDP) of the GBA is located in Nansha district, Guangzhou, with a skewing direction northwest-east-northwest and a movement rate of ``large-small-large.'' The center of import and export and the center of consumption show a ``zigzagging migration'' in which the center of investment shows an ``irregular (random) migration''. (2) The economic connection degree of cities in the GBA exhibits a high ascending velocity, and the whole area tends to be mature, with a significant effect of spatial proximity. With the steady increase in network density, there is significant polarization of network centrality in the region. The four major cohesive subgroups have been relatively stable and consistent with the degree of geographic proximity of the cities. The center-periphery structure is more significant, in which the core area is extended to the cities on the east coast of the Pearl River Estuary, thus forming the core cluster of ``Hong Kong-Shenzhen-Guangzhou-Dongguan.'' In this study, the evolution of economic patterns and urban network systems in the GBA over the past decade is analyzed using multiple methods (i.e., gravity model, urban network system analysis, and geographic information system) based on urban socioeconomic data by starting from various spatial elements (e.g., ``points, lines, and networks'') to gain insights into and optimize research on regional economic development after the COVID-19 pandemic.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","Guangdong-Hong Kong-Macao greater bay area (GBA); economic pattern; gravity center model; social network; urban network","en",NA,NA,NA,332
"Marques.Sanchez2023.xn","Article","Pilar Marqu{\a'e}s-S{\a'a}nchez and Mar{\a'\i}a Cristina Mart{\a'\i}nez-Fern{\a'a}ndez and Jos{\a'e} Alberto Ben{\a'\i}tez-Andrades and Enedina Quiroga-S{\a'a}nchez and Mar{\a'\i}a Teresa Garc{\a'\i}a-Ord{\a'a}s and Natalia Arias-Ramos","Adolescent relational behaviour and the obesity pandemic: A descriptive study applying social network analysis and machine learning techniques","PLoS One",2023,"18","8","e0289553","aug","AIM: To study the existence of subgroups by exploring the similarities between the attributes of the nodes of the groups, in relation to diet and gender and, to analyse the connectivity between groups based on aspects of similarities between them through SNA and artificial intelligence techniques. METHODS: 235 students from 5 different educational centres participate in this study between March and December 2015. Data analysis carried out is divided into two blocks: social network analysis and unsupervised machine learning techniques. As for the social network analysis, the Girvan-Newman technique was applied to find the best number of cohesive groups within each of the friendship networks of the different classes analysed. RESULTS: After applying Girvan-Newman in the three classes, the best division into clusters was respectively 2 for classroom A, 7 for classroom B and 6 for classroom C. There are significant differences between the groups and the gender and diet variables. After applying K-means using population diet as an input variable, a K-means clustering of 2 clusters for class A, 3 clusters for class B and 3 clusters for class C is obtained. CONCLUSION: Adolescents form subgroups within their classrooms. Subgroup cohesion is defined by the fact that nodes share similarities in aspects that influence obesity, they share attributes related to food quality and gender. The concept of homophily, related to SNA, justifies our results. Artificial intelligence techniques together with the application of the Girvan-Newman provide robustness to the structural analysis of similarities and cohesion between subgroups.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,334
"Jones2023.bq","Article","Eric C Jones and Daniella Rodriguez and David {Gimeno Ruiz de Porras} and Anita Kurian and Jack Tsai","The Role of Location in the Spread of {SARS-CoV-2}: Examination of Cases and Exposed Contacts in South Texas, Using Social Network Analysis","Disaster Med Public Health Prep",2023,"17",NA,"e516","oct","OBJECTIVE: This study sought to better understand the types of locations that serve as hubs for the transmission of COVID-19. METHODS: Contact tracers interviewed individuals who tested positive for SARS-CoV-2 between November 2020 and March 2021, as well as the people with whom those individuals had contact. We conducted a 2-mode social network analysis of people by the types of places they visited, focusing on the forms of centrality exhibited by place types. RESULTS: The most exposed locations were grocery stores, commercial stores, restaurants, commercial services, and schools. These types of locations also have the highest ``betweenness,'' meaning that they tend to serve as hubs between other kinds of locations since people would usually visit more than 1 location in a day or when infected. The highest pairs of locations were grocery store/retail store, restaurant/retail store, and restaurant/grocery store. Schools are not at the top but are 3 times in the top 7 pairs of locations and connected to the 3 types of locations in those top pairs. CONCLUSIONS: As the pandemic progressed, location hotspots shifted between businesses, schools, and homes. In this social network analysis, certain types of locations appeared to be potential hubs of transmission.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","2-mode networks; COVID; disease spread; hubs; places","en",NA,NA,NA,336
"Park2021.ig","Article","Seul Ki Park and Yul Ha Min and Minsun Lee and Sae Byul Lee","Causal Attributions in Breast Cancer Patients Planning to Undergo Adjuvant Endocrine Therapy","Int J Environ Res Public Health",2021,"18","11",NA,"may","The aim of this study was to explore causal attributions among Korean breast cancer patients who were planning to undergo adjuvant endocrine therapy (AET) as well as the relationships between patient demographic and clinical characteristics and their causal attributions. Causal attributions were assessed with an open-ended response item, which asked patients to list what they thought were the three most important causal factors of their illness. The relationships between patient characteristics and causal attributions were determined through univariate analysis, and the relationships between causal attributions were obtained using social network analysis. A total of 299 participants provided 707 responses. Stress, diet, and exercise were believed to be the three most likely causes of breast cancer. There were no significant differences between causal attributions and the age, education level, marital status, or cancer stage of patients. However, there were differences in the associations between personality, genetics, and reproductive history and patient-identified causal attributions according to the patients' family history of cancer. Patients with a family history of cancer were more likely to believe that personality and genetics/family history were causes of breast cancer compared to patients without such a history. Therefore, it is necessary to educate patients to perceive stress and lifestyle-related factors as modifiable causal factors in order to have a positive effect on their adherence to AET.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","breast neoplasm; causality; perception","en",NA,NA,NA,337
"Guinat2020.tt","Article","Claire Guinat and Benoit Durand and Timothee Vergne and Tifenn Corre and S{\a'e}verine Rautureau and Axelle Scoizec and Sophie Lebouquin-Leneveu and Jean-Luc Gu{\a'e}rin and Mathilde C Paul","Role of {Live-Duck} Movement Networks in Transmission of Avian Influenza, France, 2016-2017","Emerg Infect Dis",2020,"26","3","472--480","mar","The relative roles that movement and proximity networks play in the spread of highly pathogenic avian influenza (HPAI) viruses are often unknown during an epidemic, preventing effective control. We used network analysis to explore the devastating epidemic of HPAI A(H5N8) among poultry, in particular ducks, in France during 2016-2017 and to estimate the likely contribution of live-duck movements. Approximately 0.2\% of live-duck movements could have been responsible for between-farm transmission events, mostly early during the epidemic. Results also suggest a transmission risk of 35.5\% when an infected holding moves flocks to another holding within 14 days before detection. Finally, we found that densely connected groups of holdings with sparse connections between groups overlapped farmer organizations, which represents important knowledge for surveillance design. This study highlights the importance of movement bans in zones affected by HPAI and of understanding transmission routes to develop appropriate HPAI control strategies.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States","France; animal and public health; avian influenza; highly pathogenic avian influenza; influenza; live-duck movements; social network analysis; transmission pathways; viruses; zoonoses","en",NA,NA,NA,338
"Sullivan2022.hn","Article","Sheena G Sullivan and Giovanni Radhitio P Sadewo and Julia M Brotherton and Claire Kaufman and Jessie J Goldsmith and Sarah Whiting and Logan Wu and Jose T Canevari and Dean Lusher","The spread of coronavirus disease 2019 ({COVID-19}) via staff work and household networks in residential aged-care services in Victoria, Australia, {May-October} 2020","Infect Control Hosp Epidemiol",2022,"44","8","1334--1341","oct","OBJECTIVE: Morbidity and mortality from coronavirus disease 2019 (COVID-19) have been significant among elderly residents of residential aged-care services (RACS). To prevent incursions of COVID-19 in RACS in Australia, visitors were banned and aged-care workers were encouraged to work at a single site. We conducted a review of case notes and a social network analysis to understand how workplace and social networks enabled the spread of severe acute respiratory coronavirus virus 2 (SARS-CoV-2) among RACS. DESIGN: Retrospective outbreak review. SETTING AND PARTICIPANTS: Staff involved in COVID-19 outbreaks in RACS in Victoria, Australia, May-October 2020. METHODS: The Victorian Department of Health COVID-19 case and contact data were reviewed to construct 2 social networks: (1) a work network connecting RACS through workers and (2) a household network connecting to RACS through households. Probable index cases were reviewed to estimate the number and size (number of resident cases and deaths) of outbreaks likely initiated by multisite work versus transmission via households. RESULTS: Among 2,033 cases linked to an outbreak as staff, 91 (4.5\%) were multisite staff cases. Forty-three outbreaks were attributed to multisite work and 35 were deemed potentially preventable had staff worked at a single site. In addition, 99 staff cases were linked to another RACS outbreak through their household contacts, and 21 outbreaks were attributed to staff-household transmission. CONCLUSIONS: Limiting worker mobility through single-site policies could reduce the chances of SARS-CoV-2 spreading from one RACS to another. However, initiatives that reduce the chance of transmission via household networks would also be needed.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,339
"Jo2021.mz","Article","Yun Jo and Andy Hong and Hyungun Sung","Density or Connectivity: What Are the Main Causes of the Spatial Proliferation of {COVID-19} in Korea?","Int J Environ Res Public Health",2021,"18","10",NA,"may","COVID-19 has sparked a debate on the vulnerability of densely populated cities. Some studies argue that high-density urban centers are more vulnerable to infectious diseases due to a higher chance of infection in crowded urban environments. Other studies, however, argue that connectivity rather than population density plays a more significant role in the spread of COVID-19. While several studies have examined the role of urban density and connectivity in Europe and the U.S., few studies have been conducted in Asian countries. This study aims to investigate the role of urban spatial structure on COVID-19 by comparing different measures of urban density and connectivity during the first eight months of the outbreak in Korea. Two measures of density were derived from the Korean census, and four measures of connectivity were computed using social network analysis of the Origin-Destination data from the 2020 Korea Transport Database. We fitted both OLS and negative binomial models to the number of confirmed COVID-19 patients and its infection rates at the county level, collected individually from regional government websites in Korea. Results show that both density and connectivity play an important role in the proliferation of the COVID-19 outbreak in Korea. However, we found that the connectivity measure, particularly a measure of network centrality, was a better indicator of COVID-19 proliferation than the density measures. Our findings imply that policies that take into account different types of connectivity between cities might be necessary to contain the outbreak in the early phase.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Switzerland","COVID-19; connectivity; density; negative binomial regression; social network analysis; spatial proliferation","en",NA,NA,NA,340
"Gonzalez.Gordon2023.tz","Article","Lina Gonz{\a'a}lez-Gordon and Thibaud Porphyre and Adrian Muwonge and Noelina Nantima and Rose Ademun and Sylvester Ochwo and Norbert Frank Mwiine and Lisa Boden and Dennis Muhanguzi and Barend Mark de C Bronsvoort","Identifying target areas for risk-based surveillance and control of transboundary animal diseases: a seasonal analysis of slaughter and live-trade cattle movements in Uganda","Sci Rep",2023,"13","1","18619","oct","Animal movements are a major driver for the spread of Transboundary Animal Diseases (TADs). These movements link populations that would otherwise be isolated and hence create opportunities for susceptible and infected individuals to meet. We used social network analysis to describe the seasonal network structure of cattle movements in Uganda and unravel critical network features that identify districts or sub-regions for targeted risk-based surveillance and intervention. We constructed weighted, directed networks based on 2019 between-district cattle movements using official livestock mobility data; the purpose of the movement ('slaughter' vs. 'live trade') was used to subset the network and capture the risks more reliably. Our results show that cattle trade can result in local and long-distance disease spread in Uganda. Seasonal variability appears to impact the structure of the network, with high heterogeneity of node and edge activity identified throughout the seasons. These observations mean that the structure of the live trade network can be exploited to target influential district hubs within the cattle corridor and peripheral areas in the south and west, which would result in rapid network fragmentation, reducing the contact structure-related trade risks. Similar exploitable features were observed for the slaughter network, where cattle traffic serves mainly slaughter hubs close to urban centres along the cattle corridor. Critically, analyses that target the complex livestock supply value chain offer a unique framework for understanding and quantifying risks for TADs such as Foot-and-Mouth disease in a land-locked country like Uganda. These findings can be used to inform the development of risk-based surveillance strategies and decision making on resource allocation. For instance, vaccine deployment, biosecurity enforcement and capacity building for stakeholders at the local community and across animal health services with the potential to limit the socio-economic impact of outbreaks, or indeed reduce their frequency.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"England",NA,"en",NA,NA,NA,343
"Rivkin2018.ih","Article","Inna Rivkin and Ellen D S Lopez and Joseph E Trimble and Samuel Johnson and Eliza Orr and Tonie Quaintance","Cultural values, coping, and hope in Yup'ik communities facing rapid cultural change","J Community Psychol",2018,"47","3","611--627","nov","Historical trauma and rapid cultural change contribute to a high burden of stress in Alaska Native communities. The goal of the Yup'ik Experiences of Stress and Coping Project was to better understand stress and coping in Yup'ik communities and the role of cultural values and practices in coping. Sixty Yup'ik adults aged 18-84 years took part in semistructured interviews. They discussed how they coped with salient stressful experiences and shared the things that bought them hope and peace. Interview themes were identified and inter-relationships between themes were explored through social network analysis. Participants discussed the importance of cultural traditions in coping, including subsistence, dancing and drumming, intergenerational transmission of knowledge, and reflective awareness of interconnections with others. Participants found strength in family relationships, spirituality, helping others, and coming together as a community. Three coping clusters emerged: Ilaliurucaraq (be welcoming) involved opening one's frame of mind and building connections; Yuuyaraq (Yup'ik way of life) focused on Yup'ik traditions and values; and Assircaarturluni Yuuyaraq (try to live a better life) involved healing from historical trauma. Findings illustrate the resilience and evolving strengths of rural Yup'ik communities facing a continually changing cultural landscape and provide information for developing community-driven culturally based interventions.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,344
"Sterchi2019.pt","Article","Martin Sterchi and C{\a'e}line Faverjon and Cristina Sarasua and Maria Elena Vargas and John Berezowski and Abraham Bernstein and Rolf Gr{\""u}tter and Heiko Nathues","The pig transport network in Switzerland: Structure, patterns, and implications for the transmission of infectious diseases between animal holdings","PLoS One",2019,"14","5","e0217974","may","The topology of animal transport networks contributes substantially to how fast and to what extent a disease can transmit between animal holdings. Therefore, public authorities in many countries mandate livestock holdings to report all movements of animals. However, the reported data often does not contain information about the exact sequence of transports, making it impossible to assess the effect of truck sharing and truck contamination on disease transmission. The aim of this study was to analyze the topology of the Swiss pig transport network by means of social network analysis and to assess the implications for disease transmission between animal holdings. In particular, we studied how additional information about transport sequences changes the topology of the contact network. The study is based on the official animal movement database in Switzerland and a sample of transport data from one transport company. The results show that the Swiss pig transport network is highly fragmented, which mitigates the risk of a large-scale disease outbreak. By considering the time sequence of transports, we found that even in the worst case, only 0.34\% of all farm-pairs were connected within one month. However, both network connectivity and individual connectedness of farms increased if truck sharing and especially truck contamination were considered. Therefore, the extent to which a disease may be transmitted between animal holdings may be underestimated if we only consider data from the official animal movement database. Our results highlight the need for a comprehensive analysis of contacts between farms that includes indirect contacts due to truck sharing and contamination. As the nature of animal transport networks is inherently temporal, we strongly suggest the use of temporal network measures in order to evaluate individual and overall risk of disease transmission through animal transportation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"United States",NA,"en",NA,NA,NA,346
"Roche2023.dq","Article","Valentin Roche and Jean-Philippe Robert and Hanan Salam","A holistic {AI-based} approach for pharmacovigilance optimization from patients behavior on social media","Artif Intell Med",2023,"144",NA,"102638","aug","In this paper, we propose a holistic AI-based pharmacovigilance optimization approach using patient's social media data. Instead of focusing on the detection and identification of Adverse Drug Events (ADE) in social media posts in single time points, we propose a holistic approach that looks at the evolution of different user behavior indicators in time. We examine various NLP-based indicators such as word frequency, semantic similarity, Adverse Drug Reactions mentions, and sentiment analysis. We introduce a classification approach to identify normal vs. abnormal time periods based on patient comments. This approach, along with user behavior indicators, can optimize the pharmacovigilance process by flagging the need for immediate attention and further investigation. We specifically focus on the Levothyrox\textregistered{} case in France, which sparked media attention due to changes in the medication formula and affected patient behavior on medical forums. For classification, we propose a deep learning architecture called Word Cloud Convolutional Neural Network (WC-CNN), trained on word clouds from patient comments. We evaluate different temporal resolutions and NLP pre-processing techniques, finding that monthly resolution and the proposed indicators can effectively detect new safety signals, with an accuracy of 75\%. We have made the code open source, available via github.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Netherlands","AI for healthcare; Drug safety; Natural Language Processing; Pharmacovigilance; Social network analysis","en",NA,NA,NA,348
